T100 Wavelength,Desired T100 Output Power,T100 Output Power,Power Meter Wavelength,Power Meter Reading
1415,3.4,3.4,1415,-85.7419,
1415,3.5,3.5,1415,-85.0664,
1415,3.6,3.6,1415,-85.1442,
1415,3.7,3.7,1415,-85.1044,
1415,3.8,3.8,1415,-85.4798,
1415,3.9,3.9,1415,-85.1813,
1415,4,4.01,1415,-85.1813,
1415,4.1,4.1,1415,-84.9136,
1415,4.2,4.2,1415,-85.0289,
1415,4.3,4.3,1415,-85.0124,
1415,4.4,4.4,1415,-85.304,
1415,4.5,4.5,1415,-84.8527,
1415,4.6,4.6,1415,-85.3748,
1415,4.7,4.71,1415,-85.2486,
1415,4.8,4.8,1415,-85.0695,
1415,4.9,4.9,1415,-84.9267,
1415,5,5,1415,-85.2612,
1415,5.1,5.1,1415,-85.2722,
1415,5.2,5.2,1415,-85.3618,
1415,5.3,5.3,1415,-86.1779,
1415,5.4,5.4,1415,-85.2707,
1415,5.5,5.51,1415,-85.5739,
1415,5.6,5.6,1415,-85.5621,
1415,5.7,5.7,1415,-85.7278,
1415,5.8,5.8,1415,-85.1075,
1415,5.9,5.9,1415,-85.4253,
1415,6,6,1415,-85.304,
1415,6.1,6.1,1415,-85.7719,
1415,6.2,6.2,1415,-85.4271,
1415,6.3,6.3,1415,-85.1442,
1415,6.4,6.4,1415,-85.2674,
1415,6.5,6.5,1415,-85.8509,
1415,6.6,6.6,1415,-85.639,
1415,6.7,6.7,1415,-84.9767,
1415,6.8,6.8,1415,-85.6458,
1415,6.9,6.9,1415,-85.5115,
1415,7,7,1415,-85.0348,
1420,-6.9,-6.9,1420,-85.8058,
1420,-6.8,-6.8,1420,-86.0058,
1420,-6.7,-6.75,1420,-85.5506,
1420,-6.6,-6.6,1420,-85.2822,
1420,-6.5,-6.53,1420,-85.7509,
1420,-6.4,-6.39,1420,-85.8856,
1420,-6.3,-6.3,1420,-85.7758,
1420,-6.2,-6.23,1420,-85.6169,
1420,-6.1,-6.12,1420,-85.5964,
1420,-6,-5.97,1420,-85.5202,
1420,-5.9,-5.93,1420,-85.3962,
1420,-5.8,-5.8,1420,-85.6773,
1420,-5.7,-5.73,1420,-85.4323,
1420,-5.6,-5.63,1420,-85.1895,
1420,-5.5,-5.5,1420,-84.9876,
1420,-5.4,-5.39,1420,-85.5118,
1420,-5.3,-5.28,1420,-85.2066,
1420,-5.2,-5.22,1420,-85.2552,
1420,-5.1,-5.13,1420,-85.3882,
1420,-5,-5.02,1420,-85.8133,
1420,-4.9,-4.92,1420,-85.3719,
1420,-4.8,-4.83,1420,-85.3655,
1420,-4.7,-4.68,1420,-84.9921,
1420,-4.6,-4.59,1420,-85.0654,
1420,-4.5,-4.51,1420,-85.2332,
1420,-4.4,-4.41,1420,-85.411,
1420,-4.3,-4.33,1420,-85.79,
1420,-4.2,-4.2,1420,-85.4586,
1420,-4.1,-4.11,1420,-84.9654,
1420,-4,-4,1420,-85.359,
1420,-3.9,-3.92,1420,-84.9832,
1420,-3.8,-3.8,1420,-85.3558,
1420,-3.7,-3.72,1420,-85.5691,
1420,-3.6,-3.61,1420,-85.0957,
1420,-3.5,-3.51,1420,-85.4769,
1420,-3.4,-3.39,1420,-85.5219,
1420,-3.3,-3.3,1420,-85.1446,
1420,-3.2,-3.2,1420,-84.8591,
1420,-3.1,-3.09,1420,-85.2442,
1420,-3,-3,1420,-84.8404,
1420,-2.9,-2.9,1420,-85.411,
1420,-2.8,-2.82,1420,-85.5776,
1420,-2.7,-2.7,1420,-85.0488,
1420,-2.6,-2.61,1420,-85.3445,
1420,-2.5,-2.49,1420,-85.8546,
1420,-2.4,-2.4,1420,-85.0428,
1420,-2.3,-2.29,1420,-84.6799,
1420,-2.2,-2.21,1420,-85.3914,
1420,-2.1,-2.11,1420,-85.1863,
1420,-2,-2.01,1420,-85.3719,
1420,-1.9,-1.91,1420,-85.0458,
1420,-1.8,-1.81,1420,-85.2599,
1420,-1.7,-1.69,1420,-85.2742,
1420,-1.6,-1.6,1420,-85.5895,
1420,-1.5,-1.51,1420,-85.1554,
1420,-1.4,-1.4,1420,-85.3044,
1420,-1.3,-1.3,1420,-85.0368,
1420,-1.2,-1.21,1420,-84.7876,
1420,-1.1,-1.1,1420,-85.5303,
1420,-1,-1,1420,-85.5657,
1420,-0.9,-0.9,1420,-85.457,
1420,-0.8,-0.81,1420,-85.3412,
1420,-0.7,-0.71,1420,-85.2647,
1420,-0.6,-0.6,1420,-84.8764,
1420,-0.5,-0.51,1420,-85.3703,
1420,-0.4,-0.41,1420,-85.073,
1420,-0.3,-0.3,1420,-85.1694,
1420,-0.2,-0.2,1420,-85.3316,
1420,-0.1,-0.1,1420,-84.6414,
1420,-8.13238e-15,-0.1,1420,-85.2489,
1420,0.1,0.09,1420,-84.836,
1420,0.2,0.2,1420,-84.6345,
1420,0.3,0.31,1420,-85.004,
1420,0.4,0.4,1420,-85.0669,
1420,0.5,0.49,1420,-84.8504,
1420,0.6,0.6,1420,-84.9609,
1420,0.7,0.7,1420,-85.3252,
1420,0.8,0.8,1420,-84.8288,
1420,0.9,0.9,1420,-85.1631,
1420,1,1.01,1420,-84.7961,
1420,1.1,1.1,1420,-84.9832,
1420,1.2,1.2,1420,-84.8374,
1420,1.3,1.3,1420,-85.3364,
1420,1.4,1.4,1420,-84.8518,
1420,1.5,1.51,1420,-84.995,
1420,1.6,1.61,1420,-84.6524,
1420,1.7,1.7,1420,-85.2631,
1420,1.8,1.8,1420,-84.9185,
1420,1.9,1.9,1420,-85.338,
1420,2,2,1420,-85.1309,
1420,2.1,2.1,1420,-85.0927,
1420,2.2,2.2,1420,-84.9817,
1420,2.3,2.3,1420,-85.2019,
1420,2.4,2.4,1420,-85.0504,
1420,2.5,2.5,1420,-85.1339,
1420,2.6,2.6,1420,-85.1309,
1420,2.7,2.7,1420,-85.0821,
1420,2.8,2.8,1420,-85.679,
1420,2.9,2.9,1420,-85.1048,
1420,3,3,1420,-85.1386,
1420,3.1,3.1,1420,-85.2552,
1420,3.2,3.2,1420,-85.177,
1420,3.3,3.3,1420,-84.7862,
1420,3.4,3.4,1420,-85.0669,
1420,3.5,3.5,1420,-84.9418,
1420,3.6,3.6,1420,-84.8764,
1420,3.7,3.7,1420,-86.0039,
1420,3.8,3.8,1420,-85.338,
1420,3.9,3.9,1420,-86.2309,
1420,4,4,1420,-85.076,
1420,4.1,4.11,1420,-85.5964,
1420,4.2,4.2,1420,-85.6948,
1420,4.3,4.3,1420,-85.1401,
1420,4.4,4.4,1420,-85.0609,
1420,4.5,4.5,1420,-85.001,
1420,4.6,4.6,1420,-85.0099,
1420,4.7,4.7,1420,-84.9375,
1420,4.8,4.8,1420,-85.3364,
1420,4.9,4.91,1420,-85.4505,
1420,5,5,1420,-85.174,
1420,5.1,5.1,1420,-85.1631,
1420,5.2,5.2,1420,-85.2222,
1420,5.3,5.3,1420,-85.3461,
1420,5.4,5.4,1420,-84.8937,
1420,5.5,5.51,1420,-85.0988,
1420,5.6,5.6,1420,-85.3219,
1420,5.7,5.7,1420,-85.3751,
1420,5.8,5.8,1420,-85.2098,
1420,5.9,5.9,1420,-85.2489,
1420,6,6,1420,-85.2207,
1420,6.1,6.1,1420,-85.0293,
1420,6.2,6.2,1420,-85.3898,
1420,6.3,6.3,1420,-85.6773,
1420,6.4,6.4,1420,-84.7961,
1420,6.5,6.5,1420,-84.9832,
1420,6.6,6.6,1420,-85.7704,
1420,6.7,6.7,1420,-85.2348,
1420,6.8,6.8,1420,-84.9463,
1420,6.9,6.9,1420,-85.174,
1420,7,7,1420,-85.3428,
1425,-6.9,-6.88,1425,-85.5252,
1425,-6.8,-6.82,1425,-85.4576,
1425,-6.7,-6.75,1425,-85.4084,
1425,-6.6,-6.6,1425,-85.3744,
1425,-6.5,-6.53,1425,-85.2033,
1425,-6.4,-6.4,1425,-85.5274,
1425,-6.3,-6.32,1425,-84.985,
1425,-6.2,-6.25,1425,-85.1508,
1425,-6.1,-6.12,1425,-84.6045,
1425,-6,-5.97,1425,-85.4036,
1425,-5.9,-5.91,1425,-85.0251,
1425,-5.8,-5.8,1425,-85.1723,
1425,-5.7,-5.74,1425,-84.8526,
1425,-5.6,-5.63,1425,-85.2109,
1425,-5.5,-5.51,1425,-85.5425,
1425,-5.4,-5.39,1425,-85.1831,
1425,-5.3,-5.29,1425,-85.4643,
1425,-5.2,-5.24,1425,-85.347,
1425,-5.1,-5.13,1425,-84.9016,
1425,-5,-5.03,1425,-84.8211,
1425,-4.9,-4.93,1425,-85.2157,
1425,-4.8,-4.83,1425,-84.8769,
1425,-4.7,-4.69,1425,-85.1155,
1425,-4.6,-4.6,1425,-85.3039,
1425,-4.5,-4.49,1425,-85.315,
1425,-4.4,-4.42,1425,-85.5983,
1425,-4.3,-4.32,1425,-85.8651,
1425,-4.2,-4.21,1425,-85.8706,
1425,-4.1,-4.12,1425,-85.4248,
1425,-4,-4,1425,-85.0536,
1425,-3.9,-3.92,1425,-85.3133,
1425,-3.8,-3.8,1425,-85.1846,
1425,-3.7,-3.74,1425,-85.3873,
1425,-3.6,-3.62,1425,-85.4858,
1425,-3.5,-3.51,1425,-85.2423,
1425,-3.4,-3.4,1425,-85.7087,
1425,-3.3,-3.3,1425,-85.2375,
1425,-3.2,-3.2,1425,-85.3841,
1425,-3.1,-3.09,1425,-85.7209,
1425,-3,-3,1425,-84.9074,
1425,-2.9,-2.91,1425,-85.3518,
1425,-2.8,-2.81,1425,-85.5374,
1425,-2.7,-2.7,1425,-85.2033,
1425,-2.6,-2.61,1425,-85.5898,
1425,-2.5,-2.49,1425,-85.66,
1425,-2.4,-2.41,1425,-85.6808,
1425,-2.3,-2.29,1425,-85.7507,
1425,-2.2,-2.21,1425,-85.5881,
1425,-2.1,-2.11,1425,-86.1108,
1425,-2,-2.01,1425,-85.4791,
1425,-1.9,-1.91,1425,-85.0176,
1425,-1.8,-1.82,1425,-85.4627,
1425,-1.7,-1.69,1425,-85.3198,
1425,-1.6,-1.6,1425,-85.8345,
1425,-1.5,-1.51,1425,-85.5881,
1425,-1.4,-1.4,1425,-85.8815,
1425,-1.3,-1.31,1425,-85.7613,
1425,-1.2,-1.21,1425,-85.2848,
1425,-1.1,-1.1,1425,-85.4974,
1425,-1,-1,1425,-85.6052,
1425,-0.9,-0.9,1425,-85.9529,
1425,-0.8,-0.8,1425,-85.1292,
1425,-0.7,-0.71,1425,-85.6,
1425,-0.6,-0.6,1425,-85.6479,
1425,-0.5,-0.51,1425,-85.6222,
1425,-0.4,-0.4,1425,-85.1339,
1425,-0.3,-0.3,1425,-85.6222,
1425,-0.2,-0.2,1425,-85.0988,
1425,-0.1,-0.1,1425,-85.42,
1425,-8.13238e-15,-0.1,1425,-85.5409,
1425,0.1,0.1,1425,-85.742,
1425,0.2,0.2,1425,-84.954,
1425,0.3,0.31,1425,-84.8055,
1425,0.4,0.4,1425,-85.0102,
1425,0.5,0.49,1425,-85.061,
1425,0.6,0.59,1425,-85.3406,
1425,0.7,0.7,1425,-85.433,
1425,0.8,0.8,1425,-85.3006,
1425,0.9,0.9,1425,-85.2312,
1425,1,1.01,1425,-85.331,
1425,1.1,1.1,1425,-85.2017,
1425,1.2,1.2,1425,-85.7104,
1425,1.3,1.3,1425,-84.903,
1425,1.4,1.4,1425,-85.4724,
1425,1.5,1.5,1425,-85.6773,
1425,1.6,1.61,1425,-85.1384,
1425,1.7,1.7,1425,-85.6912,
1425,1.8,1.8,1425,-85.5409,
1425,1.9,1.9,1425,-85.3438,
1425,2,2,1425,-84.8597,
1425,2.1,2.11,1425,-85.4004,
1425,2.2,2.2,1425,-85.1476,
1425,2.3,2.3,1425,-85.1461,
1425,2.4,2.4,1425,-85.3006,
1425,2.5,2.5,1425,-85.1985,
1425,2.6,2.61,1425,-85.1491,
1425,2.7,2.7,1425,-85.5763,
1425,2.8,2.8,1425,-85.3294,
1425,2.9,2.9,1425,-85.3486,
1425,3,3,1425,-85.6256,
1425,3.1,3.1,1425,-85.2564,
1425,3.2,3.2,1425,-85.6462,
1425,3.3,3.31,1425,-85.3278,
1425,3.4,3.4,1425,-85.0475,
1425,3.5,3.5,1425,-85.1094,
1425,3.6,3.6,1425,-84.9219,
1425,3.7,3.7,1425,-85.3938,
1425,3.8,3.8,1425,-84.8856,
1425,3.9,3.9,1425,-84.9731,
1425,4,4,1425,-85.1508,
1425,4.1,4.1,1425,-84.7604,
1425,4.2,4.2,1425,-85.7507,
1425,4.3,4.3,1425,-85.1877,
1425,4.4,4.4,1425,-84.9482,
1425,4.5,4.5,1425,-85.3663,
1425,4.6,4.6,1425,-85.258,
1425,4.7,4.7,1425,-84.9776,
1425,4.8,4.8,1425,-85.5746,
1425,4.9,4.91,1425,-85.3938,
1425,5,5,1425,-85.1831,
1425,5.1,5.1,1425,-84.9954,
1425,5.2,5.2,1425,-85.2627,
1425,5.3,5.3,1425,-85.6103,
1425,5.4,5.41,1425,-85.0475,
1425,5.5,5.5,1425,-85.5257,
1425,5.6,5.6,1425,-85.1939,
1425,5.7,5.7,1425,-85.3825,
1425,5.8,5.8,1425,-85.269,
1425,5.9,5.9,1425,-85.0415,
1425,6,6,1425,-85.8597,
1425,6.1,6.1,1425,-85.4052,
1425,6.2,6.2,1425,-85.4379,
1425,6.3,6.3,1425,-85.2281,
1425,6.4,6.4,1425,-85.3214,
1425,6.5,6.5,1425,-85.4724,
1425,6.6,6.6,1425,-85.0206,
1425,6.7,6.7,1425,-85.7209,
1425,6.8,6.8,1425,-85.9124,
1425,6.9,6.9,1425,-85.3071,
1425,7,7,1425,-85.7297,
1430,-6.9,-6.9,1430,-85.4692,
1430,-6.8,-6.8,1430,-85.5241,
1430,-6.7,-6.75,1430,-85.5075,
1430,-6.6,-6.6,1430,-85.2227,
1430,-6.5,-6.53,1430,-85.5712,
1430,-6.4,-6.39,1430,-85.1824,
1430,-6.3,-6.32,1430,-85.1271,
1430,-6.2,-6.25,1430,-85.1302,
1430,-6.1,-6.1,1430,-86.0375,
1430,-6,-5.97,1430,-84.5837,
1430,-5.9,-5.91,1430,-85.2227,
1430,-5.8,-5.79,1430,-85.5712,
1430,-5.7,-5.73,1430,-85.2134,
1430,-5.6,-5.63,1430,-84.9437,
1430,-5.5,-5.51,1430,-85.6118,
1430,-5.4,-5.41,1430,-85.0516,
1430,-5.3,-5.29,1430,-85.6204,
1430,-5.2,-5.24,1430,-85.2901,
1430,-5.1,-5.12,1430,-85.8934,
1430,-5,-5.03,1430,-84.7244,
1430,-4.9,-4.93,1430,-85.3123,
1430,-4.8,-4.82,1430,-84.8613,
1430,-4.7,-4.69,1430,-86.062,
1430,-4.6,-4.59,1430,-85.115,
1430,-4.5,-4.51,1430,-85.1363,
1430,-4.4,-4.43,1430,-85.3076,
1430,-4.3,-4.32,1430,-85.2634,
1430,-4.2,-4.19,1430,-84.7453,
1430,-4.1,-4.13,1430,-85.4105,
1430,-4,-4,1430,-85.007,
1430,-3.9,-3.92,1430,-85.1824,
1430,-3.8,-3.8,1430,-85.8141,
1430,-3.7,-3.73,1430,-85.2617,
1430,-3.6,-3.62,1430,-85.3346,
1430,-3.5,-3.5,1430,-85.2382,
1430,-3.4,-3.39,1430,-85.3442,
1430,-3.3,-3.3,1430,-85.71,
1430,-3.2,-3.19,1430,-85.4448,
1430,-3.1,-3.09,1430,-85.7927,
1430,-3,-3,1430,-85.1485,
1430,-2.9,-2.9,1430,-84.5782,
1430,-2.8,-2.82,1430,-84.9818,
1430,-2.7,-2.69,1430,-84.8713,
1430,-2.6,-2.6,1430,-85.0938,
1430,-2.5,-2.49,1430,-85.3861,
1430,-2.4,-2.4,1430,-84.9981,
1430,-2.3,-2.29,1430,-85.1409,
1430,-2.2,-2.21,1430,-85.2917,
1430,-2.1,-2.12,1430,-85.5914,
1430,-2,-2.01,1430,-85.0681,
1430,-1.9,-1.91,1430,-85.001,
1430,-1.8,-1.81,1430,-85.1963,
1430,-1.7,-1.69,1430,-85.4909,
1430,-1.6,-1.6,1430,-85.0382,
1430,-1.5,-1.51,1430,-85.2071,
1430,-1.4,-1.4,1430,-85.3813,
1430,-1.3,-1.31,1430,-85.7362,
1430,-1.2,-1.2,1430,-84.9451,
1430,-1.1,-1.1,1430,-85.5208,
1430,-1,-1,1430,-85.3684,
1430,-0.9,-0.9,1430,-84.8014,
1430,-0.8,-0.8,1430,-84.5917,
1430,-0.7,-0.71,1430,-84.9117,
1430,-0.6,-0.6,1430,-84.9583,
1430,-0.5,-0.51,1430,-85.5225,
1430,-0.4,-0.4,1430,-84.8256,
1430,-0.3,-0.3,1430,-85.2634,
1430,-0.2,-0.2,1430,-85.15,
1430,-0.1,-0.1,1430,-85.5358,
1430,-8.13238e-15,-0.1,1430,-85.5108,
1430,0.1,0.09,1430,-85.1014,
1430,0.2,0.2,1430,-85.4185,
1430,0.3,0.31,1430,-85.2056,
1430,0.4,0.39,1430,-85.9152,
1430,0.5,0.5,1430,-85.2822,
1430,0.6,0.59,1430,-85.4677,
1430,0.7,0.7,1430,-85.1654,
1430,0.8,0.8,1430,-84.8369,
1430,0.9,0.9,1430,-85.2102,
1430,1,1,1430,-85.0696,
1430,1.1,1.1,1430,-84.8483,
1430,1.2,1.2,1430,-85.1135,
1430,1.3,1.3,1430,-84.8799,
1430,1.4,1.4,1430,-84.7593,
1430,1.5,1.5,1430,-84.8871,
1430,1.6,1.61,1430,-85.1302,
1430,1.7,1.7,1430,-85.3878,
1430,1.8,1.8,1430,-85.2791,
1430,1.9,1.9,1430,-85.0457,
1430,2,2,1430,-84.9774,
1430,2.1,2.1,1430,-85.5325,
1430,2.2,2.2,1430,-84.8929,
1430,2.3,2.31,1430,-84.3647,
1430,2.4,2.4,1430,-84.9803,
1430,2.5,2.5,1430,-85.1195,
1430,2.6,2.6,1430,-85.4595,
1430,2.7,2.7,1430,-84.8756,
1430,2.8,2.8,1430,-85.0217,
1430,2.9,2.9,1430,-85.0786,
1430,3,3,1430,-85.4251,
1430,3.1,3.1,1430,-85.6633,
1430,3.2,3.2,1430,-85.4629,
1430,3.3,3.3,1430,-85.2981,
1430,3.4,3.4,1430,-85.6443,
1430,3.5,3.5,1430,-85.9171,
1430,3.6,3.6,1430,-85.1577,
1430,3.7,3.7,1430,-85.4562,
1430,3.8,3.8,1430,-85.1363,
1430,3.9,3.9,1430,-85.3028,
1430,4,4,1430,-85.2289,
1430,4.1,4.1,1430,-85.2242,
1430,4.2,4.2,1430,-85.3299,
1430,4.3,4.3,1430,-85.1485,
1430,4.4,4.4,1430,-85.5141,
1430,4.5,4.5,1430,-84.9921,
1430,4.6,4.6,1430,-85.4661,
1430,4.7,4.7,1430,-85.6118,
1430,4.8,4.8,1430,-85.5325,
1430,4.9,4.9,1430,-85.3797,
1430,5,5,1430,-85.5258,
1430,5.1,5.1,1430,-85.4876,
1430,5.2,5.2,1430,-85.6237,
1430,5.3,5.3,1430,-85.5493,
1430,5.4,5.4,1430,-85.1348,
1430,5.5,5.5,1430,-85.6944,
1430,5.6,5.6,1430,-85.3813,
1430,5.7,5.7,1430,-85.6392,
1430,5.8,5.8,1430,-85.4546,
1430,5.9,5.9,1430,-85.3092,
1430,6,6,1430,-85.2118,
1430,6.1,6.1,1430,-85.4039,
1430,6.2,6.2,1430,-85.4349,
1430,6.3,6.3,1430,-85.4333,
1430,6.4,6.4,1430,-85.7274,
1430,6.5,6.5,1430,-85.333,
1430,6.6,6.6,1430,-85.6084,
1430,6.7,6.7,1430,-85.5475,
1430,6.8,6.8,1430,-84.9393,
1430,6.9,6.9,1430,-85.2118,
1430,7,7,1430,-85.4909,
1435,-6.9,-6.88,1435,-85.2211,
1435,-6.8,-6.82,1435,-85.2412,
1435,-6.7,-6.75,1435,-85.4534,
1435,-6.6,-6.6,1435,-85.2709,
1435,-6.5,-6.53,1435,-85.4403,
1435,-6.4,-6.39,1435,-85.4484,
1435,-6.3,-6.32,1435,-85.0703,
1435,-6.2,-6.27,1435,-84.9305,
1435,-6.1,-6.12,1435,-85.1291,
1435,-6,-5.99,1435,-85.4961,
1435,-5.9,-5.91,1435,-85.3644,
1435,-5.8,-5.82,1435,-84.9348,
1435,-5.7,-5.73,1435,-86.031,
1435,-5.6,-5.61,1435,-85.4911,
1435,-5.5,-5.51,1435,-85.8501,
1435,-5.4,-5.4,1435,-85.3024,
1435,-5.3,-5.29,1435,-85.6592,
1435,-5.2,-5.22,1435,-85.1428,
1435,-5.1,-5.12,1435,-84.9713,
1435,-5,-5.02,1435,-85.6302,
1435,-4.9,-4.93,1435,-85.6098,
1435,-4.8,-4.83,1435,-85.2631,
1435,-4.7,-4.69,1435,-85.6557,
1435,-4.6,-4.61,1435,-84.836,
1435,-4.5,-4.51,1435,-85.2615,
1435,-4.4,-4.41,1435,-85.4046,
1435,-4.3,-4.33,1435,-84.5866,
1435,-4.2,-4.2,1435,-85.2242,
1435,-4.1,-4.12,1435,-84.5255,
1435,-4,-3.99,1435,-85.2584,
1435,-3.9,-3.92,1435,-85.0138,
1435,-3.8,-3.8,1435,-85.2709,
1435,-3.7,-3.73,1435,-85.501,
1435,-3.6,-3.62,1435,-85.2382,
1435,-3.5,-3.5,1435,-84.7143,
1435,-3.4,-3.4,1435,-85.6302,
1435,-3.3,-3.3,1435,-84.8344,
1435,-3.2,-3.2,1435,-85.048,
1435,-3.1,-3.09,1435,-84.8572,
1435,-3,-3,1435,-85.455,
1435,-2.9,-2.91,1435,-85.4599,
1435,-2.8,-2.82,1435,-84.9117,
1435,-2.7,-2.69,1435,-85.2195,
1435,-2.6,-2.6,1435,-84.9479,
1435,-2.5,-2.49,1435,-85.155,
1435,-2.4,-2.4,1435,-85.3805,
1435,-2.3,-2.3,1435,-85.3981,
1435,-2.2,-2.21,1435,-85.3805,
1435,-2.1,-2.11,1435,-85.2757,
1435,-2,-2.01,1435,-85.1352,
1435,-1.9,-1.91,1435,-85.2772,
1435,-1.8,-1.81,1435,-84.9508,
1435,-1.7,-1.7,1435,-84.9654,
1435,-1.6,-1.6,1435,-85.1185,
1435,-1.5,-1.51,1435,-84.9523,
1435,-1.4,-1.4,1435,-85.6471,
1435,-1.3,-1.3,1435,-85.0435,
1435,-1.2,-1.2,1435,-85.1826,
1435,-1.1,-1.1,1435,-85.0524,
1435,-1,-1,1435,-85.9388,
1435,-0.9,-0.9,1435,-85.7914,
1435,-0.8,-0.8,1435,-85.3008,
1435,-0.7,-0.71,1435,-85.0599,
1435,-0.6,-0.6,1435,-86.3366,
1435,-0.5,-0.51,1435,-85.7005,
1435,-0.4,-0.4,1435,-85.5026,
1435,-0.3,-0.3,1435,-85.2647,
1435,-0.2,-0.19,1435,-84.8858,
1435,-0.1,-0.1,1435,-85.8465,
1435,-8.13238e-15,-0.1,1435,-85.1964,
1435,0.1,0.09,1435,-85.1489,
1435,0.2,0.2,1435,-84.9189,
1435,0.3,0.31,1435,-85.2242,
1435,0.4,0.39,1435,-84.8901,
1435,0.5,0.49,1435,-85.4452,
1435,0.6,0.59,1435,-85.3039,
1435,0.7,0.7,1435,-84.7073,
1435,0.8,0.8,1435,-84.9261,
1435,0.9,0.9,1435,-85.4713,
1435,1,1.01,1435,-85.5043,
1435,1.1,1.1,1435,-84.9377,
1435,1.2,1.2,1435,-85.5425,
1435,1.3,1.3,1435,-85.3469,
1435,1.4,1.4,1435,-85.2725,
1435,1.5,1.51,1435,-84.929,
1435,1.6,1.61,1435,-85.2226,
1435,1.7,1.7,1435,-84.9204,
1435,1.8,1.8,1435,-85.501,
1435,1.9,1.9,1435,-84.883,
1435,2,2,1435,-84.9654,
1435,2.1,2.1,1435,-85.2258,
1435,2.2,2.2,1435,-85.0154,
1435,2.3,2.3,1435,-85.1443,
1435,2.4,2.4,1435,-84.9698,
1435,2.5,2.5,1435,-85.1337,
1435,2.6,2.6,1435,-84.8959,
1435,2.7,2.7,1435,-85.6971,
1435,2.8,2.8,1435,-85.2647,
1435,2.9,2.9,1435,-85.2882,
1435,3,3,1435,-85.0689,
1435,3.1,3.1,1435,-85.6609,
1435,3.2,3.2,1435,-85.246,
1435,3.3,3.31,1435,-85.0495,
1435,3.4,3.4,1435,-85.4452,
1435,3.5,3.5,1435,-85.3024,
1435,3.6,3.6,1435,-84.9625,
1435,3.7,3.7,1435,-85.3309,
1435,3.8,3.8,1435,-85.9223,
1435,3.9,3.9,1435,-84.9625,
1435,4,4,1435,-84.8915,
1435,4.1,4.1,1435,-85.0869,
1435,4.2,4.2,1435,-84.9874,
1435,4.3,4.3,1435,-85.0405,
1435,4.4,4.4,1435,-85.3072,
1435,4.5,4.5,1435,-84.9858,
1435,4.6,4.6,1435,-85.1337,
1435,4.7,4.7,1435,-84.9727,
1435,4.8,4.8,1435,-85.4994,
1435,4.9,4.9,1435,-85.155,
1435,5,5,1435,-85.0989,
1435,5.1,5.1,1435,-85.2072,
1435,5.2,5.2,1435,-84.7309,
1435,5.3,5.3,1435,-85.3039,
1435,5.4,5.4,1435,-85.2118,
1435,5.5,5.5,1435,-85.6816,
1435,5.6,5.6,1435,-86.1084,
1435,5.7,5.7,1435,-85.1337,
1435,5.8,5.8,1435,-85.2992,
1435,5.9,5.9,1435,-85.2087,
1435,6,6,1435,-85.4812,
1435,6.1,6.1,1435,-85.1337,
1435,6.2,6.2,1435,-85.2553,
1435,6.3,6.3,1435,-85.1642,
1435,6.4,6.4,1435,-85.4046,
1435,6.5,6.5,1435,-85.5979,
1435,6.6,6.6,1435,-84.8858,
1435,6.7,6.7,1435,-85.8216,
1435,6.8,6.8,1435,-86.0349,
1435,6.9,6.9,1435,-85.7179,
1435,7,7,1435,-85.2553,
1440,-6.9,-6.88,1440,-86.7524,
1440,-6.8,-6.8,1440,-85.3932,
1440,-6.7,-6.75,1440,-85.713,
1440,-6.6,-6.6,1440,-85.4775,
1440,-6.5,-6.53,1440,-85.1495,
1440,-6.4,-6.4,1440,-85.3914,
1440,-6.3,-6.32,1440,-85.4383,
1440,-6.2,-6.25,1440,-85.006,
1440,-6.1,-6.12,1440,-85.0149,
1440,-6,-5.97,1440,-85.5635,
1440,-5.9,-5.93,1440,-85.5401,
1440,-5.8,-5.82,1440,-85.04,
1440,-5.7,-5.73,1440,-85.037,
1440,-5.6,-5.63,1440,-85.8022,
1440,-5.5,-5.5,1440,-84.6561,
1440,-5.4,-5.4,1440,-85.3627,
1440,-5.3,-5.29,1440,-85.0355,
1440,-5.2,-5.24,1440,-85.2758,
1440,-5.1,-5.12,1440,-85.9276,
1440,-5,-5.02,1440,-85.3372,
1440,-4.9,-4.93,1440,-85.6666,
1440,-4.8,-4.82,1440,-85.5136,
1440,-4.7,-4.69,1440,-85.6495,
1440,-4.6,-4.59,1440,-85.4579,
1440,-4.5,-4.51,1440,-85.3659,
1440,-4.4,-4.42,1440,-85.7862,
1440,-4.3,-4.33,1440,-85.739,
1440,-4.2,-4.2,1440,-85.4286,
1440,-4.1,-4.11,1440,-85.7407,
1440,-4,-4,1440,-85.6614,
1440,-3.9,-3.92,1440,-85.6309,
1440,-3.8,-3.79,1440,-85.8932,
1440,-3.7,-3.72,1440,-85.7495,
1440,-3.6,-3.61,1440,-85.6105,
1440,-3.5,-3.51,1440,-85.2524,
1440,-3.4,-3.39,1440,-85.701,
1440,-3.3,-3.3,1440,-86.0156,
1440,-3.2,-3.19,1440,-85.5936,
1440,-3.1,-3.09,1440,-85.3851,
1440,-3,-3,1440,-85.5419,
1440,-2.9,-2.91,1440,-85.4254,
1440,-2.8,-2.81,1440,-85.2633,
1440,-2.7,-2.69,1440,-85.2555,
1440,-2.6,-2.61,1440,-85.0001,
1440,-2.5,-2.49,1440,-86.1742,
1440,-2.4,-2.4,1440,-85.3835,
1440,-2.3,-2.29,1440,-86.0211,
