T100 Wavelength,Desired T100 Output Power,T100 Output Power,Power Meter Wavelength,Power Meter Reading
1295,-2.5,-2.51,1295,-2.50656,
1295,-2.4,-2.42,1295,-2.42242,
1295,-2.3,-2.31,1295,-2.31419,
1295,-2.2,-2.23,1295,-2.2348,
1295,-2.1,-2.13,1295,-2.13107,
1295,-2,-2.03,1295,-2.02882,
1295,-1.9,-1.93,1295,-1.93062,
1295,-1.8,-1.83,1295,-1.83296,
1295,-1.7,-1.71,1295,-1.71442,
1295,-1.6,-1.62,1295,-1.62194,
1295,-1.5,-1.52,1295,-1.5317,
1295,-1.4,-1.41,1295,-1.42066,
1295,-1.3,-1.33,1295,-1.33453,
1295,-1.2,-1.22,1295,-1.22802,
1295,-1.1,-1.11,1295,-1.12584,
1295,-1,-1.01,1295,-1.02482,
1295,-0.9,-0.91,1295,-0.926422,
1295,-0.8,-0.82,1295,-0.829806,
1295,-0.7,-0.73,1295,-0.736343,
1295,-0.6,-0.61,1295,-0.62528,
1295,-0.5,-0.52,1295,-0.535496,
1295,-0.4,-0.42,1295,-0.430385,
1295,-0.3,-0.31,1295,-0.327292,
1295,-0.2,-0.21,1295,-0.226009,
1295,-0.1,-0.11,1295,-0.127595,
1295,-8.13238e-15,-0.11,1295,-0.127511,
1295,0.1,0.08,1295,0.063107,
1295,0.2,0.19,1295,0.170175,
1295,0.3,0.29,1295,0.27531,
1295,0.4,0.38,1295,0.363098,
1295,0.5,0.48,1295,0.46268,
1295,0.6,0.58,1295,0.560785,
1295,0.7,0.69,1295,0.670098,
1295,0.8,0.78,1295,0.763203,
1295,0.9,0.89,1295,0.867733,
1295,1,0.99,1295,0.969791,
1295,1.1,1.09,1295,1.0694,
1295,1.2,1.19,1295,1.16701,
1295,1.3,1.28,1295,1.26195,
1295,1.4,1.39,1295,1.36692,
1295,1.5,1.49,1295,1.46893,
1295,1.6,1.59,1295,1.56927,
1295,1.7,1.69,1295,1.66687,
1295,1.8,1.79,1295,1.7627,
1295,1.9,1.89,1295,1.86662,
1295,2,1.99,1295,1.96759,
1295,2.1,2.09,1295,2.06669,
1295,2.2,2.19,1295,2.16362,
1295,2.3,2.29,1295,2.26738,
1295,2.4,2.39,1295,2.36001,
1295,2.5,2.49,1295,2.45972,
1295,2.6,2.59,1295,2.5655,
1295,2.7,2.69,1295,2.66034,
1295,2.8,2.79,1295,2.7621,
1295,2.9,2.89,1295,2.86132,
1295,3,3,1295,2.96644,
1295,3.1,3.09,1295,3.06124,
1295,3.2,3.19,1295,3.16106,
1295,3.3,3.29,1295,3.26641,
1295,3.4,3.39,1295,3.3623,
1295,3.5,3.49,1295,3.46301,
1295,3.6,3.59,1295,3.56127,
1295,3.7,3.69,1295,3.66371,
1295,3.8,3.79,1295,3.76501,
1295,3.9,3.89,1295,3.86327,
1295,4,3.99,1295,3.96575,
1295,4.1,4.09,1295,4.06576,
1295,4.2,4.19,1295,4.16383,
1295,4.3,4.29,1295,4.26542,
1295,4.4,4.39,1295,4.3644,
1295,4.5,4.49,1295,4.46173,
1295,4.6,4.59,1295,4.56244,
1295,4.7,4.69,1295,4.66609,
1295,4.8,4.79,1295,4.76191,
1295,4.9,4.89,1295,4.86633,
1295,5,4.99,1295,4.96321,
1295,5.1,5.09,1295,5.06269,
1295,5.2,5.19,1295,5.16446,
1295,5.3,5.29,1295,5.26466,
1295,5.4,5.39,1295,5.36664,
1295,5.5,5.49,1295,5.46666,
1295,5.6,5.59,1295,5.56432,
1295,5.7,5.69,1295,5.66397,
1295,5.8,5.79,1295,5.76603,
1295,5.9,5.89,1295,5.86522,
1295,6,5.99,1295,5.96664,
1295,6.1,6.09,1295,6.06536,
1295,6.2,6.19,1295,6.16593,
1295,6.3,6.29,1295,6.26807,
1295,6.4,6.39,1295,6.36765,
1295,6.5,6.49,1295,6.46516,
1295,6.6,6.59,1295,6.56754,
1295,6.7,6.69,1295,6.6674,
1295,6.8,6.79,1295,6.76863,
1295,6.9,6.89,1295,6.86735,
1295,7,6.99,1295,6.96719,
1300,-6.9,-6.92,1300,-6.83897,
1300,-6.8,-6.84,1300,-6.7808,
1300,-6.7,-6.78,1300,-6.70808,
1300,-6.6,-6.62,1300,-6.56408,
1300,-6.5,-6.56,1300,-6.49099,
1300,-6.4,-6.42,1300,-6.35397,
1300,-6.3,-6.35,1300,-6.29,
1300,-6.2,-6.28,1300,-6.22042,
1300,-6.1,-6.15,1300,-6.08924,
1300,-6,-6.02,1300,-5.96249,
1300,-5.9,-5.96,1300,-5.90178,
1300,-5.8,-5.82,1300,-5.78269,
1300,-5.7,-5.76,1300,-5.72137,
1300,-5.6,-5.64,1300,-5.60425,
1300,-5.5,-5.54,1300,-5.49095,
1300,-5.4,-5.43,1300,-5.38096,
1300,-5.3,-5.32,1300,-5.27479,
1300,-5.2,-5.25,1300,-5.22281,
1300,-5.1,-5.16,1300,-5.11944,
1300,-5,-5.06,1300,-5.01711,
1300,-4.9,-4.96,1300,-4.92025,
1300,-4.8,-4.86,1300,-4.82267,
1300,-4.7,-4.7,1300,-4.68048,
1300,-4.6,-4.61,1300,-4.58888,
1300,-4.5,-4.53,1300,-4.50023,
1300,-4.4,-4.44,1300,-4.4117,
1300,-4.3,-4.35,1300,-4.32545,
1300,-4.2,-4.22,1300,-4.20146,
1300,-4.1,-4.14,1300,-4.11827,
1300,-4,-4.02,1300,-3.99683,
1300,-3.9,-3.94,1300,-3.91831,
1300,-3.8,-3.82,1300,-3.8055,
1300,-3.7,-3.75,1300,-3.73058,
1300,-3.6,-3.63,1300,-3.61925,
1300,-3.5,-3.53,1300,-3.51354,
1300,-3.4,-3.42,1300,-3.40803,
1300,-3.3,-3.32,1300,-3.30812,
1300,-3.2,-3.21,1300,-3.20591,
1300,-3.1,-3.12,1300,-3.10825,
1300,-3,-3.02,1300,-3.0124,
1300,-2.9,-2.92,1300,-2.91931,
1300,-2.8,-2.83,1300,-2.82667,
1300,-2.7,-2.71,1300,-2.70764,
1300,-2.6,-2.62,1300,-2.62059,
1300,-2.5,-2.51,1300,-2.50763,
1300,-2.4,-2.42,1300,-2.42349,
1300,-2.3,-2.31,1300,-2.31502,
1300,-2.2,-2.23,1300,-2.2358,
1300,-2.1,-2.13,1300,-2.13206,
1300,-2,-2.03,1300,-2.02951,
1300,-1.9,-1.93,1300,-1.93124,
1300,-1.8,-1.83,1300,-1.83347,
1300,-1.7,-1.71,1300,-1.71488,
1300,-1.6,-1.62,1300,-1.62212,
1300,-1.5,-1.52,1300,-1.53196,
1300,-1.4,-1.41,1300,-1.42094,
1300,-1.3,-1.33,1300,-1.33461,
1300,-1.2,-1.21,1300,-1.22806,
1300,-1.1,-1.11,1300,-1.12563,
1300,-1,-1.01,1300,-1.02454,
1300,-0.9,-0.91,1300,-0.926012,
1300,-0.8,-0.82,1300,-0.82947,
1300,-0.7,-0.72,1300,-0.735963,
1300,-0.6,-0.62,1300,-0.624637,
1300,-0.5,-0.52,1300,-0.534924,
1300,-0.4,-0.42,1300,-0.429712,
1300,-0.3,-0.31,1300,-0.326341,
1300,-0.2,-0.2,1300,-0.22528,
1300,-0.1,-0.11,1300,-0.126725,
1300,-8.13238e-15,-0.11,1300,-0.126738,
1300,0.1,0.08,1300,0.0641213,
1300,0.2,0.19,1300,0.171047,
1300,0.3,0.29,1300,0.276354,
1300,0.4,0.38,1300,0.364221,
1300,0.5,0.48,1300,0.464007,
1300,0.6,0.58,1300,0.562071,
1300,0.7,0.69,1300,0.671512,
1300,0.8,0.79,1300,0.764853,
1300,0.9,0.89,1300,0.869379,
1300,1,0.99,1300,0.9714,
1300,1.1,1.09,1300,1.07103,
1300,1.2,1.19,1300,1.16853,
1300,1.3,1.29,1300,1.26368,
1300,1.4,1.39,1300,1.36875,
1300,1.5,1.49,1300,1.47073,
1300,1.6,1.6,1300,1.57118,
1300,1.7,1.69,1300,1.66869,
1300,1.8,1.79,1300,1.7646,
1300,1.9,1.89,1300,1.86866,
1300,2,1.99,1300,1.96967,
1300,2.1,2.09,1300,2.06872,
1300,2.2,2.19,1300,2.16572,
1300,2.3,2.29,1300,2.26952,
1300,2.4,2.39,1300,2.36218,
1300,2.5,2.49,1300,2.46206,
1300,2.6,2.59,1300,2.56782,
1300,2.7,2.69,1300,2.66274,
1300,2.8,2.79,1300,2.76452,
1300,2.9,2.89,1300,2.8641,
1300,3,2.99,1300,2.96911,
1300,3.1,3.09,1300,3.06395,
1300,3.2,3.19,1300,3.16379,
1300,3.3,3.29,1300,3.26916,
1300,3.4,3.39,1300,3.36517,
1300,3.5,3.49,1300,3.46579,
1300,3.6,3.59,1300,3.56393,
1300,3.7,3.69,1300,3.66674,
1300,3.8,3.79,1300,3.76802,
1300,3.9,3.89,1300,3.8662,
1300,4,3.99,1300,3.96894,
1300,4.1,4.1,1300,4.06885,
1300,4.2,4.19,1300,4.16683,
1300,4.3,4.29,1300,4.26858,
1300,4.4,4.39,1300,4.36764,
1300,4.5,4.49,1300,4.46486,
1300,4.6,4.59,1300,4.56556,
1300,4.7,4.69,1300,4.66931,
1300,4.8,4.79,1300,4.76515,
1300,4.9,4.89,1300,4.86964,
1300,5,4.99,1300,4.96649,
1300,5.1,5.09,1300,5.06596,
1300,5.2,5.19,1300,5.168,
1300,5.3,5.29,1300,5.26796,
1300,5.4,5.4,1300,5.37002,
1300,5.5,5.49,1300,5.46993,
1300,5.6,5.59,1300,5.56775,
1300,5.7,5.69,1300,5.66736,
1300,5.8,5.79,1300,5.76924,
1300,5.9,5.89,1300,5.86881,
1300,6,5.99,1300,5.97019,
1300,6.1,6.09,1300,6.0689,
1300,6.2,6.19,1300,6.16955,
1300,6.3,6.29,1300,6.27164,
1300,6.4,6.39,1300,6.37138,
1300,6.5,6.49,1300,6.46895,
1300,6.6,6.59,1300,6.57116,
1300,6.7,6.69,1300,6.6711,
1300,6.8,6.8,1300,6.77225,
1300,6.9,6.89,1300,6.871,
1300,7,6.99,1300,6.97081,
1305,-6.9,-6.94,1305,-6.84723,
1305,-6.8,-6.86,1305,-6.78955,
1305,-6.7,-6.78,1305,-6.7165,
1305,-6.6,-6.64,1305,-6.57205,
1305,-6.5,-6.56,1305,-6.49959,
1305,-6.4,-6.4,1305,-6.36115,
1305,-6.3,-6.37,1305,-6.29734,
1305,-6.2,-6.28,1305,-6.22798,
1305,-6.1,-6.15,1305,-6.0967,
1305,-6,-6.01,1305,-5.96991,
1305,-5.9,-5.94,1305,-5.90912,
1305,-5.8,-5.83,1305,-5.79003,
1305,-5.7,-5.77,1305,-5.72844,
1305,-5.6,-5.66,1305,-5.61152,
1305,-5.5,-5.54,1305,-5.49827,
1305,-5.4,-5.43,1305,-5.38776,
1305,-5.3,-5.32,1305,-5.28161,
1305,-5.2,-5.25,1305,-5.22952,
1305,-5.1,-5.16,1305,-5.12594,
1305,-5,-5.06,1305,-5.02348,
1305,-4.9,-4.96,1305,-4.92687,
1305,-4.8,-4.84,1305,-4.82878,
1305,-4.7,-4.71,1305,-4.68654,
1305,-4.6,-4.62,1305,-4.59504,
1305,-4.5,-4.52,1305,-4.50599,
1305,-4.4,-4.44,1305,-4.41736,
1305,-4.3,-4.35,1305,-4.33085,
1305,-4.2,-4.22,1305,-4.20694,
1305,-4.1,-4.14,1305,-4.12378,
1305,-4,-4.02,1305,-4.0023,
1305,-3.9,-3.94,1305,-3.92373,
1305,-3.8,-3.82,1305,-3.81046,
1305,-3.7,-3.75,1305,-3.7358,
1305,-3.6,-3.63,1305,-3.62429,
1305,-3.5,-3.53,1305,-3.51853,
1305,-3.4,-3.41,1305,-3.41284,
1305,-3.3,-3.32,1305,-3.31296,
1305,-3.2,-3.21,1305,-3.21057,
1305,-3.1,-3.12,1305,-3.11278,
1305,-3,-3.02,1305,-3.01685,
1305,-2.9,-2.92,1305,-2.9238,
1305,-2.8,-2.83,1305,-2.83097,
1305,-2.7,-2.71,1305,-2.71173,
1305,-2.6,-2.62,1305,-2.62463,
1305,-2.5,-2.51,1305,-2.51148,
1305,-2.4,-2.42,1305,-2.42733,
1305,-2.3,-2.31,1305,-2.31895,
1305,-2.2,-2.23,1305,-2.23939,
1305,-2.1,-2.13,1305,-2.13551,
1305,-2,-2.03,1305,-2.03307,
1305,-1.9,-1.93,1305,-1.93472,
1305,-1.8,-1.83,1305,-1.8371,
1305,-1.7,-1.71,1305,-1.71823,
1305,-1.6,-1.62,1305,-1.62555,
1305,-1.5,-1.52,1305,-1.53522,
1305,-1.4,-1.41,1305,-1.42425,
1305,-1.3,-1.33,1305,-1.33785,
1305,-1.2,-1.22,1305,-1.23108,
1305,-1.1,-1.11,1305,-1.12877,
1305,-1,-1.01,1305,-1.02764,
1305,-0.9,-0.91,1305,-0.929076,
1305,-0.8,-0.82,1305,-0.832439,
1305,-0.7,-0.72,1305,-0.738849,
1305,-0.6,-0.61,1305,-0.627418,
1305,-0.5,-0.52,1305,-0.537776,
1305,-0.4,-0.41,1305,-0.43253,
1305,-0.3,-0.31,1305,-0.329327,
1305,-0.2,-0.21,1305,-0.228104,
1305,-0.1,-0.11,1305,-0.12945,
1305,-8.13238e-15,-0.11,1305,-0.129464,
1305,0.1,0.08,1305,0.0614416,
1305,0.2,0.19,1305,0.168454,
1305,0.3,0.29,1305,0.2737,
1305,0.4,0.38,1305,0.361616,
1305,0.5,0.48,1305,0.461524,
1305,0.6,0.58,1305,0.559621,
1305,0.7,0.69,1305,0.669015,
1305,0.8,0.79,1305,0.76238,
1305,0.9,0.89,1305,0.866897,
1305,1,0.99,1305,0.969006,
1305,1.1,1.09,1305,1.06868,
1305,1.2,1.19,1305,1.16619,
1305,1.3,1.28,1305,1.26132,
1305,1.4,1.39,1305,1.36643,
1305,1.5,1.49,1305,1.46844,
1305,1.6,1.6,1305,1.56889,
1305,1.7,1.69,1305,1.66648,
1305,1.8,1.79,1305,1.76245,
1305,1.9,1.89,1305,1.86652,
1305,2,1.99,1305,1.96752,
1305,2.1,2.09,1305,2.06649,
1305,2.2,2.19,1305,2.16361,
1305,2.3,2.29,1305,2.26741,
1305,2.4,2.39,1305,2.36021,
1305,2.5,2.49,1305,2.46,
1305,2.6,2.59,1305,2.5659,
1305,2.7,2.69,1305,2.66078,
1305,2.8,2.79,1305,2.76254,
1305,2.9,2.89,1305,2.86212,
1305,3,3,1305,2.96719,
1305,3.1,3.09,1305,3.06202,
1305,3.2,3.19,1305,3.16191,
1305,3.3,3.29,1305,3.26725,
1305,3.4,3.39,1305,3.36324,
1305,3.5,3.49,1305,3.46377,
1305,3.6,3.59,1305,3.56209,
1305,3.7,3.69,1305,3.66497,
1305,3.8,3.79,1305,3.766,
1305,3.9,3.89,1305,3.86427,
1305,4,3.99,1305,3.967,
1305,4.1,4.09,1305,4.06693,
1305,4.2,4.19,1305,4.16491,
1305,4.3,4.29,1305,4.26664,
1305,4.4,4.39,1305,4.36581,
1305,4.5,4.49,1305,4.46302,
1305,4.6,4.59,1305,4.56386,
1305,4.7,4.69,1305,4.66759,
1305,4.8,4.79,1305,4.7633,
1305,4.9,4.9,1305,4.86771,
1305,5,4.99,1305,4.96476,
1305,5.1,5.09,1305,5.06414,
1305,5.2,5.19,1305,5.16625,
1305,5.3,5.29,1305,5.26629,
1305,5.4,5.4,1305,5.36845,
1305,5.5,5.49,1305,5.46827,
1305,5.6,5.59,1305,5.56598,
1305,5.7,5.69,1305,5.66567,
1305,5.8,5.79,1305,5.76754,
1305,5.9,5.89,1305,5.86713,
1305,6,5.99,1305,5.96842,
1305,6.1,6.09,1305,6.06728,
1305,6.2,6.19,1305,6.16783,
1305,6.3,6.29,1305,6.26988,
1305,6.4,6.39,1305,6.36963,
1305,6.5,6.49,1305,6.46721,
1305,6.6,6.59,1305,6.56943,
1305,6.7,6.69,1305,6.66942,
1305,6.8,6.79,1305,6.77066,
1305,6.9,6.89,1305,6.86937,
1305,7,6.99,1305,6.96932,
1310,-6.9,-6.94,1310,-6.89148,
1310,-6.8,-6.86,1310,-6.81273,
1310,-6.7,-6.78,1310,-6.73944,
1310,-6.6,-6.64,1310,-6.59455,
1310,-6.5,-6.56,1310,-6.52132,
1310,-6.4,-6.42,1310,-6.38257,
1310,-6.3,-6.35,1310,-6.31879,
1310,-6.2,-6.28,1310,-6.24888,
1310,-6.1,-6.15,1310,-6.11711,
1310,-6,-6.02,1310,-5.98987,
1310,-5.9,-5.96,1310,-5.92862,
1310,-5.8,-5.83,1310,-5.80923,
1310,-5.7,-5.77,1310,-5.74677,
1310,-5.6,-5.66,1310,-5.62942,
1310,-5.5,-5.54,1310,-5.51558,
1310,-5.4,-5.43,1310,-5.40443,
1310,-5.3,-5.32,1310,-5.29796,
1310,-5.2,-5.26,1310,-5.24574,
1310,-5.1,-5.16,1310,-5.14183,
1310,-5,-5.06,1310,-5.03915,
1310,-4.9,-4.96,1310,-4.94198,
1310,-4.8,-4.86,1310,-4.84368,
1310,-4.7,-4.71,1310,-4.70096,
1310,-4.6,-4.62,1310,-4.60931,
1310,-4.5,-4.53,1310,-4.51992,
1310,-4.4,-4.44,1310,-4.43096,
1310,-4.3,-4.35,1310,-4.34424,
1310,-4.2,-4.22,1310,-4.21987,
1310,-4.1,-4.14,1310,-4.13646,
1310,-4,-4.02,1310,-4.01463,
1310,-3.9,-3.94,1310,-3.93617,
1310,-3.8,-3.82,1310,-3.82265,
1310,-3.7,-3.75,1310,-3.74768,
1310,-3.6,-3.63,1310,-3.63581,
1310,-3.5,-3.53,1310,-3.52984,
1310,-3.4,-3.42,1310,-3.42402,
1310,-3.3,-3.32,1310,-3.32372,
1310,-3.2,-3.21,1310,-3.22116,
1310,-3.1,-3.12,1310,-3.12316,
1310,-3,-3.02,1310,-3.02734,
1310,-2.9,-2.92,1310,-2.934,
1310,-2.8,-2.83,1310,-2.84096,
1310,-2.7,-2.71,1310,-2.72177,
1310,-2.6,-2.62,1310,-2.63417,
1310,-2.5,-2.51,1310,-2.52083,
1310,-2.4,-2.42,1310,-2.43651,
1310,-2.3,-2.31,1310,-2.32784,
1310,-2.2,-2.23,1310,-2.24825,
1310,-2.1,-2.13,1310,-2.14393,
1310,-2,-2.03,1310,-2.0415,
1310,-1.9,-1.93,1310,-1.943,
1310,-1.8,-1.83,1310,-1.84505,
1310,-1.7,-1.71,1310,-1.72614,
1310,-1.6,-1.62,1310,-1.63309,
1310,-1.5,-1.52,1310,-1.54273,
1310,-1.4,-1.41,1310,-1.43152,
1310,-1.3,-1.33,1310,-1.34503,
1310,-1.2,-1.22,1310,-1.23826,
1310,-1.1,-1.11,1310,-1.13566,
1310,-1,-1.01,1310,-1.03452,
1310,-0.9,-0.91,1310,-0.935763,
1310,-0.8,-0.82,1310,-0.83905,
1310,-0.7,-0.72,1310,-0.745331,
1310,-0.6,-0.62,1310,-0.633844,
1310,-0.5,-0.52,1310,-0.54391,
1310,-0.4,-0.41,1310,-0.438815,
1310,-0.3,-0.31,1310,-0.335405,
1310,-0.2,-0.21,1310,-0.23384,
1310,-0.1,-0.11,1310,-0.135102,
1310,-8.13238e-15,-0.11,1310,-0.135159,
1310,0.1,0.08,1310,0.0559401,
1310,0.2,0.19,1310,0.162973,
1310,0.3,0.29,1310,0.268441,
1310,0.4,0.38,1310,0.356478,
1310,0.5,0.48,1310,0.456378,
1310,0.6,0.58,1310,0.55462,
1310,0.7,0.69,1310,0.664049,
1310,0.8,0.78,1310,0.757455,
1310,0.9,0.89,1310,0.862224,
1310,1,0.99,1310,0.964379,
1310,1.1,1.09,1310,1.06399,
1310,1.2,1.19,1310,1.16183,
1310,1.3,1.28,1310,1.25703,
1310,1.4,1.39,1310,1.36215,
1310,1.5,1.49,1310,1.46443,
1310,1.6,1.6,1310,1.56492,
1310,1.7,1.69,1310,1.66232,
1310,1.8,1.79,1310,1.75844,
1310,1.9,1.89,1310,1.86268,
1310,2,1.99,1310,1.96373,
1310,2.1,2.09,1310,2.06285,
1310,2.2,2.19,1310,2.15992,
1310,2.3,2.29,1310,2.26378,
1310,2.4,2.39,1310,2.35661,
1310,2.5,2.49,1310,2.45637,
1310,2.6,2.59,1310,2.56228,
1310,2.7,2.69,1310,2.65723,
1310,2.8,2.79,1310,2.75925,
1310,2.9,2.89,1310,2.85898,
1310,3,3,1310,2.96425,
1310,3.1,3.09,1310,3.05878,
1310,3.2,3.19,1310,3.15874,
1310,3.3,3.29,1310,3.26433,
1310,3.4,3.39,1310,3.36026,
1310,3.5,3.49,1310,3.4608,
1310,3.6,3.59,1310,3.55938,
1310,3.7,3.69,1310,3.66234,
1310,3.8,3.79,1310,3.76341,
1310,3.9,3.89,1310,3.86137,
1310,4,3.99,1310,3.96424,
1310,4.1,4.09,1310,4.06451,
1310,4.2,4.19,1310,4.1623,
1310,4.3,4.29,1310,4.26434,
1310,4.4,4.39,1310,4.36332,
1310,4.5,4.49,1310,4.46038,
1310,4.6,4.59,1310,4.56141,
1310,4.7,4.69,1310,4.66513,
1310,4.8,4.79,1310,4.76102,
1310,4.9,4.89,1310,4.86537,
1310,5,4.99,1310,4.96254,
1310,5.1,5.09,1310,5.06179,
1310,5.2,5.19,1310,5.16392,
1310,5.3,5.29,1310,5.26416,
1310,5.4,5.4,1310,5.3661,
1310,5.5,5.49,1310,5.46637,
1310,5.6,5.59,1310,5.564,
1310,5.7,5.69,1310,5.66371,
1310,5.8,5.79,1310,5.76573,
1310,5.9,5.89,1310,5.86529,
1310,6,5.99,1310,5.96614,
1310,6.1,6.09,1310,6.06539,
1310,6.2,6.19,1310,6.16603,
1310,6.3,6.29,1310,6.2682,
1310,6.4,6.39,1310,6.36781,
1310,6.5,6.49,1310,6.46567,
1310,6.6,6.59,1310,6.56775,
1310,6.7,6.69,1310,6.66786,
1310,6.8,6.8,1310,6.76898,
1310,6.9,6.89,1310,6.86779,
1310,7,6.99,1310,6.96735,
1315,-6.9,-6.92,1315,-6.8418,
1315,-6.8,-6.84,1315,-6.78593,
1315,-6.7,-6.78,1315,-6.71296,
1315,-6.6,-6.62,1315,-6.56914,
1315,-6.5,-6.56,1315,-6.49647,
1315,-6.4,-6.42,1315,-6.35862,
1315,-6.3,-6.33,1315,-6.29501,
1315,-6.2,-6.28,1315,-6.22556,
1315,-6.1,-6.15,1315,-6.09472,
1315,-6,-6.01,1315,-5.96773,
1315,-5.9,-5.96,1315,-5.90681,
1315,-5.8,-5.82,1315,-5.78822,
1315,-5.7,-5.77,1315,-5.72663,
1315,-5.6,-5.64,1315,-5.60935,
1315,-5.5,-5.53,1315,-5.49641,
1315,-5.4,-5.41,1315,-5.38592,
1315,-5.3,-5.3,1315,-5.27972,
1315,-5.2,-5.26,1315,-5.22783,
1315,-5.1,-5.16,1315,-5.12463,
1315,-5,-5.06,1315,-5.02228,
1315,-4.9,-4.96,1315,-4.92563,
1315,-4.8,-4.86,1315,-4.82814,
1315,-4.7,-4.7,1315,-4.6856,
1315,-4.6,-4.61,1315,-4.59416,
1315,-4.5,-4.53,1315,-4.50551,
1315,-4.4,-4.43,1315,-4.41686,
1315,-4.3,-4.34,1315,-4.33056,
1315,-4.2,-4.21,1315,-4.20644,
1315,-4.1,-4.14,1315,-4.12307,
1315,-4,-4.01,1315,-4.00189,
1315,-3.9,-3.94,1315,-3.92332,
1315,-3.8,-3.82,1315,-3.81062,
1315,-3.7,-3.75,1315,-3.736,
1315,-3.6,-3.63,1315,-3.62438,
1315,-3.5,-3.53,1315,-3.51866,
1315,-3.4,-3.42,1315,-3.41292,
1315,-3.3,-3.32,1315,-3.31318,
1315,-3.2,-3.21,1315,-3.21119,
1315,-3.1,-3.11,1315,-3.11313,
1315,-3,-3.02,1315,-3.01777,
1315,-2.9,-2.92,1315,-2.92446,
1315,-2.8,-2.83,1315,-2.83162,
1315,-2.7,-2.71,1315,-2.71265,
1315,-2.6,-2.62,1315,-2.62556,
1315,-2.5,-2.51,1315,-2.51253,
1315,-2.4,-2.42,1315,-2.42825,
1315,-2.3,-2.31,1315,-2.31994,
1315,-2.2,-2.23,1315,-2.24063,
1315,-2.1,-2.13,1315,-2.13669,
1315,-2,-2.03,1315,-2.03434,
1315,-1.9,-1.93,1315,-1.93594,
1315,-1.8,-1.83,1315,-1.8383,
1315,-1.7,-1.71,1315,-1.71958,
1315,-1.6,-1.62,1315,-1.62674,
1315,-1.5,-1.52,1315,-1.53666,
1315,-1.4,-1.41,1315,-1.42543,
1315,-1.3,-1.33,1315,-1.33936,
1315,-1.2,-1.22,1315,-1.23296,
1315,-1.1,-1.11,1315,-1.13053,
1315,-1,-1.01,1315,-1.02913,
1315,-0.9,-0.91,1315,-0.9308,
1315,-0.8,-0.82,1315,-0.834122,
1315,-0.7,-0.72,1315,-0.740674,
1315,-0.6,-0.62,1315,-0.629468,
1315,-0.5,-0.52,1315,-0.539702,
1315,-0.4,-0.41,1315,-0.434626,
1315,-0.3,-0.31,1315,-0.33127,
1315,-0.2,-0.21,1315,-0.230115,
1315,-0.1,-0.11,1315,-0.131478,
1315,-8.13238e-15,-0.11,1315,-0.131551,
1315,0.1,0.08,1315,0.0592658,
1315,0.2,0.19,1315,0.166318,
1315,0.3,0.29,1315,0.271644,
1315,0.4,0.38,1315,0.359446,
1315,0.5,0.48,1315,0.45922,
1315,0.6,0.58,1315,0.55744,
1315,0.7,0.69,1315,0.666844,
1315,0.8,0.78,1315,0.760036,
1315,0.9,0.89,1315,0.864663,
1315,1,0.99,1315,0.966619,
1315,1.1,1.09,1315,1.06616,
1315,1.2,1.19,1315,1.16385,
1315,1.3,1.29,1315,1.25902,
1315,1.4,1.39,1315,1.36388,
1315,1.5,1.49,1315,1.46602,
1315,1.6,1.59,1315,1.56658,
1315,1.7,1.69,1315,1.66408,
1315,1.8,1.79,1315,1.76003,
1315,1.9,1.89,1315,1.86398,
1315,2,1.99,1315,1.96497,
1315,2.1,2.09,1315,2.06393,
1315,2.2,2.19,1315,2.16121,
1315,2.3,2.29,1315,2.26477,
1315,2.4,2.39,1315,2.35749,
1315,2.5,2.49,1315,2.45737,
1315,2.6,2.59,1315,2.56311,
1315,2.7,2.69,1315,2.65796,
1315,2.8,2.79,1315,2.76011,
1315,2.9,2.89,1315,2.85943,
1315,3,2.99,1315,2.96451,
1315,3.1,3.09,1315,3.0593,
1315,3.2,3.19,1315,3.1592,
1315,3.3,3.29,1315,3.26459,
1315,3.4,3.39,1315,3.36041,
1315,3.5,3.49,1315,3.4611,
1315,3.6,3.59,1315,3.55935,
1315,3.7,3.69,1315,3.66206,
1315,3.8,3.79,1315,3.76327,
1315,3.9,3.89,1315,3.86174,
1315,4,3.99,1315,3.96424,
1315,4.1,4.09,1315,4.06424,
1315,4.2,4.19,1315,4.16212,
1315,4.3,4.29,1315,4.26386,
1315,4.4,4.39,1315,4.36295,
1315,4.5,4.49,1315,4.46026,
1315,4.6,4.59,1315,4.56093,
1315,4.7,4.69,1315,4.66472,
1315,4.8,4.79,1315,4.76067,
1315,4.9,4.89,1315,4.86498,
1315,5,4.99,1315,4.96207,
1315,5.1,5.09,1315,5.06152,
1315,5.2,5.19,1315,5.16356,
1315,5.3,5.29,1315,5.26337,
1315,5.4,5.4,1315,5.36556,
1315,5.5,5.49,1315,5.46548,
1315,5.6,5.59,1315,5.56311,
1315,5.7,5.69,1315,5.66276,
1315,5.8,5.79,1315,5.76456,
1315,5.9,5.89,1315,5.86422,
1315,6,5.99,1315,5.96556,
1315,6.1,6.09,1315,6.06448,
1315,6.2,6.19,1315,6.16489,
1315,6.3,6.29,1315,6.26738,
1315,6.4,6.4,1315,6.36671,
1315,6.5,6.49,1315,6.4642,
1315,6.6,6.59,1315,6.56655,
1315,6.7,6.69,1315,6.66665,
1315,6.8,6.8,1315,6.76782,
1315,6.9,6.89,1315,6.86639,
1315,7,6.99,1315,6.96627,
1320,-6.9,-6.92,1320,-6.83881,
