T100 WAVELENGTH,T100 POWER,BRISTOL WAVELENGTH,BRISTOL POWER,POWER METER POWER
1310,-0.01,1310.0766,-1.150,+3.86716500E-011
1310,-0.01,1310.0766,-1.220,+3.84802600E-011
1310,-0.01,1310.0766,-1.170,+3.81784200E-011
1310,-0.01,1310.0766,-1.150,+3.86562200E-011
1310,-0.01,1310.0766,-1.220,+3.87800200E-011
1310,-0.01,1310.0766,-1.150,+3.85814800E-011
1310,-0.01,1310.0766,-1.170,+3.83676400E-011
1310,-0.01,1310.0766,-1.180,+3.86888200E-011
1310,-0.01,1310.0765,-1.250,+3.88463600E-011
1310,-0.01,1310.0765,-1.150,+3.87358800E-011
1310,-0.01,1310.0765,-1.200,+3.86447700E-011
1310,-0.01,1310.0765,-1.170,+3.85527400E-011
1310,-0.01,1310.0765,-1.200,+3.87285100E-011
1310,-0.01,1310.0765,-1.180,+3.84613800E-011
1310,-0.01,1310.0765,-1.180,+3.84939700E-011
1310,-0.01,1310.0765,-1.150,+3.85070500E-011
1310,-0.01,1310.0765,-1.200,+3.85805500E-011
1310,-0.01,1310.0765,-1.170,+3.87103800E-011
1310,-0.01,1310.0765,-1.130,+3.87490500E-011
1310,-0.01,1310.0765,-1.150,+3.89126300E-011
1310,-0.01,1310.0765,-1.170,+3.90710200E-011
1310,-0.01,1310.0765,-1.150,+3.86994600E-011
1310,-0.01,1310.0765,-1.080,+3.89684600E-011
1310,-0.01,1310.0765,-1.130,+3.84710300E-011
1310,-0.01,1310.0765,-1.220,+3.86427900E-011
1310,-0.01,1310.0765,-1.220,+3.84952300E-011
1310,-0.01,1310.0765,-1.200,+3.86138000E-011
1310,-0.01,1310.0765,-1.250,+3.88888900E-011
1310,-0.01,1310.0765,-1.170,+3.84958000E-011
1310,-0.01,1310.0765,-1.150,+3.91269900E-011
1310,-0.01,1310.0765,-1.200,+3.92015400E-011
1310,-0.01,1310.0765,-1.170,+3.89732200E-011
1310,-0.01,1310.0765,-1.170,+3.84097700E-011
1310,-0.01,1310.0765,-1.130,+3.90845300E-011
1310,-0.01,1310.0765,-1.220,+3.87810200E-011
1310,-0.01,1310.0765,-1.170,+3.92490400E-011
1310,-0.01,1310.0765,-1.200,+3.86334300E-011
1310,-0.01,1310.0765,-1.200,+3.88640000E-011
1310,-0.01,1310.0765,-1.220,+3.89288700E-011
1310,-0.01,1310.0765,-1.170,+3.89681500E-011
1310,-0.01,1310.0765,-1.170,+3.89347600E-011
1310,-0.01,1310.0765,-1.150,+3.87325800E-011
1310,-0.01,1310.0765,-1.200,+3.90552300E-011
1310,-0.01,1310.0765,-1.200,+3.88407600E-011
1310,-0.01,1310.0765,-1.170,+3.88023300E-011
1310,-0.01,1310.0765,-1.150,+3.88313300E-011
1310,-0.01,1310.0765,-1.170,+3.87376000E-011
1310,-0.01,1310.0765,-1.170,+3.87400800E-011
1310,-0.01,1310.0765,-1.170,+3.85562700E-011
1310,-0.01,1310.0765,-1.200,+3.87152500E-011
1310,-0.01,1310.0765,-1.130,+3.87647900E-011
1310,-0.01,1310.0765,-1.200,+3.88725800E-011
1310,-0.01,1310.0765,-1.170,+3.83738000E-011
1310,-0.01,1310.0765,-1.200,+3.88336200E-011
1310,-0.01,1310.0765,-1.130,+3.84576500E-011
1310,-0.01,1310.0765,-1.170,+3.87343100E-011
1310,-0.01,1310.0765,-1.200,+3.86631500E-011
1310,-0.01,1310.0765,-1.170,+3.87781900E-011
1310,-0.01,1310.0765,-1.130,+3.89076300E-011
1310,-0.01,1310.0765,-1.150,+3.88128900E-011
1310,-0.01,1310.0765,-1.150,+3.90098500E-011
1310,-0.01,1310.0765,-1.170,+3.88445600E-011
1310,-0.01,1310.0765,-1.170,+3.87294400E-011
1310,-0.01,1310.0765,-1.200,+3.87156100E-011
1310,-0.01,1310.0765,-1.150,+3.91642200E-011
1310,-0.01,1310.0765,-1.170,+3.91871800E-011
1310,-0.01,1310.0765,-1.170,+3.91129800E-011
1310,-0.01,1310.0765,-1.150,+3.92699700E-011
1310,-0.01,1310.0765,-1.170,+3.88744800E-011
1310,-0.01,1310.0765,-1.130,+3.94029400E-011
1310,-0.01,1310.0765,-1.170,+3.89910300E-011
1310,-0.01,1310.0765,-1.170,+3.89311400E-011
1310,-0.01,1310.0765,-1.180,+3.91134900E-011
1310,-0.01,1310.0765,-1.170,+3.87667900E-011
1310,-0.01,1310.0765,-1.130,+3.87690600E-011
1310,-0.01,1310.0765,-1.170,+3.88296000E-011
1310,-0.01,1310.0765,-1.170,+3.88973500E-011
1310,-0.01,1310.0765,-1.170,+3.87041700E-011
1310,-0.01,1310.0764,-1.170,+3.90459900E-011
1310,-0.01,1310.0765,-1.220,+3.88140100E-011
1310,-0.01,1310.0765,-1.150,+3.91466200E-011
1310,-0.01,1310.0764,-1.170,+3.90240700E-011
1310,-0.01,1310.0765,-1.220,+3.85262100E-011
1310,-0.01,1310.0764,-1.220,+3.88516300E-011
1310,-0.01,1310.0764,-1.170,+3.89929100E-011
1310,-0.01,1310.0764,-1.150,+3.88540600E-011
1310,-0.01,1310.0764,-1.200,+3.90280500E-011
1310,-0.01,1310.0764,-1.200,+3.86305100E-011
1310,-0.01,1310.0764,-1.150,+3.85346100E-011
1310,-0.01,1310.0764,-1.170,+3.85409300E-011
1310,-0.01,1310.0764,-1.170,+3.87517500E-011
1310,-0.01,1310.0764,-1.200,+3.91036100E-011
1310,-0.01,1310.0764,-1.200,+3.87491300E-011
1310,-0.01,1310.0764,-1.150,+3.92984200E-011
1310,-0.01,1310.0764,-1.200,+3.88009000E-011
1310,-0.01,1310.0764,-1.200,+3.88328500E-011
1310,-0.01,1310.0764,-1.170,+3.86266200E-011
1310,-0.01,1310.0764,-1.170,+3.84449500E-011
1310,-0.01,1310.0764,-1.170,+3.87530200E-011
1310,-0.01,1310.0764,-1.150,+3.85242300E-011
1310,-0.01,1310.0764,-1.170,+3.90102900E-011
1310,-0.01,1310.0764,-1.170,+3.90596700E-011
1310,-0.01,1310.0764,-1.150,+3.88789900E-011
1310,-0.01,1310.0764,-1.220,+3.88066900E-011
1310,-0.01,1310.0764,-1.150,+3.86699200E-011
1310,-0.01,1310.0764,-1.100,+3.91366200E-011
1310,-0.01,1310.0764,-1.150,+3.89282400E-011
1310,-0.01,1310.0764,-1.150,+3.87403700E-011
1310,-0.01,1310.0764,-1.150,+3.90035300E-011
1310,-0.01,1310.0764,-1.200,+3.91163800E-011
1310,-0.01,1310.0764,-1.170,+3.86339000E-011
1310,-0.01,1310.0764,-1.150,+3.87947400E-011
1310,-0.01,1310.0764,-1.170,+3.93299200E-011
1310,-0.01,1310.0764,-1.200,+3.90763300E-011
1310,-0.01,1310.0764,-1.150,+3.84094900E-011
1310,-0.01,1310.0764,-1.150,+3.88300200E-011
1310,-0.01,1310.0764,-1.150,+3.88588200E-011
1310,-0.01,1310.0764,-1.150,+3.87996000E-011
1310,-0.01,1310.0764,-1.200,+3.86637000E-011
1310,-0.01,1310.0764,-1.220,+3.86586800E-011
1310,-0.01,1310.0764,-1.150,+3.87744200E-011
1310,-0.01,1310.0764,-1.200,+3.88747600E-011
1310,-0.01,1310.0764,-1.200,+3.90037100E-011
1310,-0.01,1310.0764,-1.170,+3.89741900E-011
1310,-0.01,1310.0764,-1.200,+3.92064600E-011
1310,-0.01,1310.0764,-1.170,+3.85684000E-011
1310,-0.01,1310.0764,-1.200,+3.92424300E-011
1310,-0.01,1310.0764,-1.200,+3.84796900E-011
1310,-0.01,1310.0764,-1.150,+3.89093400E-011
1310,-0.01,1310.0764,-1.170,+3.90434000E-011
1310,-0.01,1310.0764,-1.150,+3.91621300E-011
1310,-0.01,1310.0764,-1.220,+3.88145800E-011
1310,-0.01,1310.0764,-1.200,+3.88424500E-011
1310,-0.01,1310.0764,-1.200,+3.89357700E-011
1310,-0.01,1310.0764,-1.200,+3.84595700E-011
1310,-0.01,1310.0764,-1.200,+3.86255000E-011
1310,-0.01,1310.0764,-1.200,+3.85347200E-011
1310,-0.01,1310.0764,-1.150,+3.87302800E-011
1310,-0.01,1310.0764,-1.220,+3.88021500E-011
1310,-0.01,1310.0764,-1.200,+3.84649300E-011
1310,-0.01,1310.0764,-1.170,+3.85582500E-011
1310,-0.01,1310.0764,-1.130,+3.86935600E-011
